"","gcv_value","iqr_value","woo_differentially_expressed","regulator_in_GRN"
"AT3G03090",0.0180682356231599,4.17713461069461,FALSE,FALSE
"AT2G35240",0.0180727528989092,3.80215306668487,FALSE,FALSE
"AT5G19120",0.0180751144583924,1.87845178592285,FALSE,FALSE
"AT4G17300",0.0180832725103352,3.53180418868793,FALSE,FALSE
"AT1G03820",0.018087006137735,3.21248734884904,FALSE,FALSE
"AT1G69295",0.0180881757616549,2.53284240203996,FALSE,FALSE
"AT5G26180",0.0180898360827476,2.72314732667509,FALSE,FALSE
"AT5G48910",0.0180898746245609,3.1962129425508,TRUE,FALSE
"AT5G17550",0.0180910769404364,2.47375563559291,FALSE,FALSE
"AT1G32960",0.018093138779273,106.22922653575,TRUE,FALSE
"AT3G02130",0.0180968564135443,1.53930853086131,FALSE,FALSE
"AT4G12120",0.0180994316288002,3.88125619464579,TRUE,FALSE
"AT1G02940",0.0180998576700826,6851.43348433649,FALSE,FALSE
"AT3G07565",0.0181020065874708,2.3316489137799,FALSE,FALSE
"AT1G18360",0.0181033493509268,3.00221957830388,TRUE,FALSE
"AT1G27760",0.0181039159558237,1.97854472810375,TRUE,FALSE
"AT1G66520",0.0181049084609208,2.90973798899602,FALSE,FALSE
"AT1G17220",0.0181072063310368,3.45508447300976,TRUE,FALSE
"AT1G74740",0.0181108429032683,2.80726302986049,TRUE,FALSE
"AT3G27360",0.0181183337121517,2.41158214067209,FALSE,FALSE
"AT5G58960",0.0181196214358381,5.64434476433964,TRUE,FALSE
"AT4G09040",0.0181206829374554,2.61462181907107,TRUE,FALSE
"AT5G32440",0.0181243885918365,3.2294630799536,FALSE,FALSE
"AT3G16750",0.0181267949814385,3.84460988441509,FALSE,FALSE
"AT3G60260",0.018126918674985,1.94545858622871,FALSE,FALSE
"AT5G17510",0.0181274179738737,2.62360263954378,FALSE,FALSE
"AT3G13750",0.0181278687070067,2.68458062360285,TRUE,FALSE
"AT3G56040",0.0181334720898008,3.04581986140954,TRUE,FALSE
"AT5G04895",0.0181385217254136,3.312584246763,FALSE,FALSE
"AT5G52650",0.0181449765316989,2.34575010890688,FALSE,FALSE
"AT4G10600",0.0181539068573448,2.67331043895454,FALSE,FALSE
"AT3G02320",0.0181550071418727,2.73345969807252,FALSE,FALSE
"AT5G50440",0.0181565138707527,2.40759761271123,FALSE,FALSE
"AT2G19380",0.0181623930173878,2.37724019774156,FALSE,FALSE
"AT3G48520",0.0181647002766088,43.0531143385108,TRUE,FALSE
"AT2G36870",0.0181652818629484,2.60881459296006,TRUE,FALSE
"AT4G32760",0.0181706653948165,3.41444595819793,FALSE,FALSE
"AT2G29190",0.0181723185232506,2.33591158155631,FALSE,FALSE
"AT4G02010",0.0181731475363412,1.97641267066582,FALSE,FALSE
"AT2G47910",0.0181738988886936,2.16576585069222,FALSE,FALSE
"AT1G05200",0.018175343901946,2.68713230226339,FALSE,FALSE
"AT3G13560",0.0181779885318243,2.63557778444892,FALSE,FALSE
"AT1G05170",0.0181791709863741,2.16129863502792,FALSE,FALSE
"AT4G04040",0.0181834792965722,2.71138010311045,TRUE,FALSE
"AT3G18580",0.0181838527359031,3.99402549344055,FALSE,FALSE
"AT1G09200",0.0181872610502248,2.9524888848306,TRUE,FALSE
"AT2G33830",0.0181883120194626,2.83006003402726,FALSE,FALSE
"AT2G46710",0.0181885598012034,2.57933743905283,TRUE,FALSE
"AT3G04340",0.0181891315032025,4.33361705658348,TRUE,FALSE
"AT5G22840",0.0181949408210368,3.12363126783839,FALSE,FALSE
"AT2G30100",0.0181984621592622,2.22615242070983,FALSE,FALSE
"AT2G46170",0.0182066316291874,1.77695920620188,FALSE,FALSE
"AT1G70780",0.01820804901512,2.17445431711122,FALSE,FALSE
"AT1G61960",0.0182097961947666,3.3123225188711,FALSE,FALSE
"AT5G53250",0.0182123976496553,2.84657708156479,FALSE,FALSE
"AT5G02960",0.0182129508773695,2.32805039501049,FALSE,FALSE
"AT1G74730",0.0182164572490993,2.9433245433098,TRUE,FALSE
"AT2G29760",0.0182229975339102,3.66504015846467,FALSE,FALSE
"AT1G14570",0.0182267199914587,4.71408587127335,TRUE,FALSE
"AT1G11710",0.0182301990212472,2.03920540539885,FALSE,FALSE
"AT5G24760",0.0182319540808436,2.54538712094567,FALSE,FALSE
"AT3G53020",0.0182324129368572,2.4247272843706,FALSE,FALSE
"AT4G25360",0.0182332079603563,2.83641356490845,FALSE,FALSE
"AT3G47000",0.0182344671754747,3.64540142657712,TRUE,FALSE
"AT4G36130",0.0182409150212779,2.30911402112747,FALSE,FALSE
"AT4G32800",0.0182470702499308,1.66703075267676,TRUE,TRUE
"AT3G20600",0.0182542219491149,2.1790031976051,FALSE,FALSE
"AT1G14350",0.0182551854332649,2.68960252361513,TRUE,FALSE
"AT2G40020",0.0182604490977403,3.06535531487744,FALSE,FALSE
"AT5G57970",0.0182611397404623,5.09596366646293,FALSE,FALSE
"AT5G08150",0.0182672078342996,1.90013166356246,FALSE,FALSE
"AT3G49470",0.018269015486764,3.66800215058631,TRUE,FALSE
"AT5G06360",0.0182766415342433,2.23673678137332,FALSE,FALSE
"AT3G49180",0.0182786193033813,3.37413648016156,FALSE,FALSE
"AT1G72520",0.0182838165600112,2.04062722174929,FALSE,FALSE
"AT5G50860",0.0182874556991443,2.26810455909849,FALSE,FALSE
"AT4G13340",0.0182874994522477,1.6159530029145,FALSE,FALSE
"AT2G43570",0.0182890109382639,116.521262236269,TRUE,FALSE
"AT1G06380",0.0182906554043612,3.01389135189454,FALSE,FALSE
"AT2G25050",0.0182929280309516,2.91268081079872,FALSE,FALSE
"AT1G35680",0.0182949016391997,3.01020081121056,TRUE,FALSE
"AT1G15290",0.0182990264483484,3.02246220771118,TRUE,FALSE
"AT1G20100",0.0183007887889029,2.11325516479292,TRUE,FALSE
"AT5G17850",0.0183014055289331,2.85635150525703,TRUE,FALSE
"AT5G38690",0.0183072763960673,2.74099865357957,FALSE,FALSE
"AT1G52310",0.0183096979435985,3.65237103178032,FALSE,FALSE
"AT3G02470",0.0183119281291305,2.70061991930298,TRUE,FALSE
"AT5G07350",0.0183151671244234,2.75094102506511,FALSE,FALSE
"AT1G07200",0.0183161530797663,2.65299537933958,TRUE,FALSE
"AT5G42920",0.0183172760011084,2.5433614133317,FALSE,FALSE
"AT3G53810",0.0183174056772964,2.32132737032021,FALSE,FALSE
"AT2G40380",0.0183241529354388,4.33713610325696,FALSE,FALSE
"AT1G64580",0.0183248720933096,3.3070871256242,FALSE,FALSE
"AT5G44410",0.0183280612775885,2.18837487538544,TRUE,FALSE
"AT5G45630",0.018329179514207,2.52736656001415,TRUE,FALSE
"AT4G16960",0.0183320981167655,2.1257504847544,FALSE,FALSE
"AT4G22285",0.0183342251434211,2.77724565120362,FALSE,FALSE
"AT1G12450",0.0183366050315252,1.84041748901575,TRUE,FALSE
"AT3G29810",0.0183377167520415,4.14947930066544,TRUE,FALSE
"AT5G65830",0.0183384193742952,2.60047704174758,FALSE,FALSE
"AT2G48010",0.0183396333335842,3.00721496290327,FALSE,FALSE
"AT3G24550",0.0183489110305133,1.5125775388434,FALSE,FALSE
"AT2G23520",0.0183507339979861,2.6860116781262,TRUE,FALSE
"AT3G08980",0.0183534826904809,2.96287843957818,FALSE,FALSE
"AT3G02880",0.018355662587532,1.79783501646747,TRUE,FALSE
"AT5G09380",0.0183591233769227,3.62525433399909,FALSE,FALSE
"AT1G03520",0.0183654185089006,2.22972836731324,FALSE,FALSE
"AT5G65630",0.0183657211005997,1.74155622878382,FALSE,FALSE
"AT3G58110",0.0183662937710559,3.39379085160977,FALSE,FALSE
"AT2G42010",0.0183726286512308,1.91692161535601,TRUE,FALSE
"AT2G19830",0.0183778552158258,3.81283652301658,FALSE,FALSE
"AT4G15000",0.0183799272726477,2.38030982511159,FALSE,FALSE
"AT1G16780",0.0183875534293905,3.3885931050977,TRUE,FALSE
"AT2G13440",0.0183891825479434,4.69924712698079,TRUE,FALSE
"AT3G61415",0.0183895952057432,2.84816100721661,FALSE,FALSE
"AT5G26040",0.0183924665930859,3.32528460201454,FALSE,FALSE
"AT1G79990",0.0183927783587105,2.13023571350722,TRUE,FALSE
"AT4G15550",0.0183965430527648,2.19754382407175,FALSE,FALSE
"AT3G55950",0.0183966703888799,2.54912913346386,FALSE,FALSE
"AT1G29250",0.0184030409385584,2.78030042897488,FALSE,FALSE
"AT5G18400",0.0184044729468319,1.73290859784955,FALSE,FALSE
"AT1G51060",0.01841190670228,2.21215604430933,FALSE,FALSE
"AT5G45370",0.0184137365932468,4.27042474137758,FALSE,FALSE
"AT4G39090",0.0184166832685979,3.51534646507816,TRUE,FALSE
"AT4G11120",0.0184198324771517,2.59391923924572,FALSE,FALSE
"AT5G11670",0.0184207299364212,5.79473028378737,TRUE,FALSE
"AT5G59980",0.0184210405360982,2.68053449002031,FALSE,FALSE
"AT1G67660",0.0184221343538136,3.94314634300305,FALSE,FALSE
"AT3G57180",0.0184221663076759,3.28072861972188,FALSE,FALSE
"AT3G17770",0.0184255277818271,2.22068609521338,TRUE,FALSE
"AT5G27620",0.0184322449885861,3.07902382239458,FALSE,FALSE
"AT3G12965",0.0184328865581908,2.1170608179454,FALSE,FALSE
"AT1G25260",0.0184336716413888,2.23397931319565,FALSE,FALSE
"AT1G52150",0.0184377495419963,3.8201963494599,FALSE,TRUE
"AT1G54150",0.0184390785361669,2.48268461920646,FALSE,FALSE
"AT3G46940",0.0184397136736772,2.79436498773831,TRUE,FALSE
"AT5G01620",0.0184410977640635,1.81728656833316,TRUE,FALSE
"AT1G47490",0.0184424968931025,2.68541901973574,FALSE,FALSE
"AT5G47320",0.0184437184827101,3.97266837499741,FALSE,FALSE
"AT4G08850",0.0184508399732576,1.54306412570571,FALSE,FALSE
"AT3G19930",0.0184581911283972,1.88088228374267,FALSE,FALSE
"AT2G41640",0.0184605169839128,1.90607783977497,TRUE,FALSE
"AT5G16930",0.0184656450421581,3.11557639819455,FALSE,FALSE
"AT1G15500",0.0184707706378681,2.50601134353466,TRUE,FALSE
"AT4G38825",0.0184728069361212,3.12662675350473,FALSE,FALSE
"AT5G05990",0.0184753124424235,2.25573009411283,FALSE,FALSE
"AT1G44900",0.018477101953826,2.79985002802874,FALSE,FALSE
"AT3G28700",0.0184813772714009,2.36859662081541,FALSE,FALSE
"AT3G03050",0.0184852110749467,1.6915338628092,FALSE,FALSE
"AT3G47650",0.0184867592242388,2.67457715480994,TRUE,FALSE
"AT3G09070",0.0184907371435604,2.77725506254388,FALSE,FALSE
"AT4G21700",0.0184920793743187,2.20412167950254,FALSE,FALSE
"AT2G30460",0.0184931988861759,3.51296854170383,FALSE,FALSE
"AT5G54170",0.0184937821005735,3.42473769157465,FALSE,FALSE
"AT4G02530",0.0184941634785516,3.06471041180973,TRUE,FALSE
"AT3G46790",0.0184960485473633,2.33768545614676,FALSE,FALSE
"AT3G58700",0.0185001830188321,2.31472280594495,FALSE,FALSE
"AT1G17340",0.0185004892854489,2.19870194338401,TRUE,FALSE
"AT4G32350",0.0185014654060421,1.4717375632979,FALSE,FALSE
"AT4G22330",0.0185018906936847,3.10409469015505,FALSE,FALSE
"AT3G05040",0.0185024021324787,3.90045956350204,FALSE,FALSE
"AT4G35950",0.0185025913792625,3.22782118228597,TRUE,FALSE
"AT2G37300",0.0185066543911977,3.16326521275671,FALSE,FALSE
"AT4G10990",0.0185070620294842,1.76613497182112,FALSE,FALSE
"AT4G22930",0.01851440542707,2.4736968658132,FALSE,FALSE
"AT3G19360",0.0185149443201853,2.69969160498493,FALSE,FALSE
"AT2G45970",0.0185176475186191,2.9525249210503,TRUE,FALSE
"AT3G26618",0.0185190773264608,3.87922842134719,FALSE,FALSE
"AT1G65900",0.0185203960179571,3.87884779612243,TRUE,FALSE
"AT1G48960",0.0185249160820613,2.36080587581859,FALSE,FALSE
"AT4G09030",0.0185276629897242,2.50243970766671,TRUE,FALSE
"AT3G57220",0.0185344180203702,2.92657664504283,FALSE,FALSE
"AT1G05055",0.0185364048710685,2.38841036638334,FALSE,FALSE
"AT4G39570",0.0185368725929157,1.59207140769913,FALSE,FALSE
"AT1G31860",0.0185411921191561,2.81994931432899,FALSE,FALSE
"AT1G66160",0.0185415172801686,1.4422804484978,FALSE,FALSE
"AT3G56630",0.0185427560950479,2.24481885871436,FALSE,FALSE
"AT1G02780",0.0185450629024825,2.48324689613741,FALSE,FALSE
"AT5G54100",0.0185473978909712,2.56820016995507,FALSE,FALSE
"AT3G05800",0.0185509852816481,3.08216330607013,FALSE,FALSE
"AT4G23540",0.0185557577179515,3.02356444780685,FALSE,FALSE
"AT5G44490",0.0185564009840074,2.35507229065334,FALSE,FALSE
"AT3G57740",0.0185593354073962,2.99216149780306,FALSE,FALSE
"AT3G14730",0.0185657401366388,3.96153509066933,FALSE,FALSE
"AT4G06599",0.0185698913622118,3.04303829893575,FALSE,FALSE
"AT3G57600",0.0185729011784892,2.33029971931122,FALSE,FALSE
"AT3G25520",0.0185739643177165,2.11981667179248,FALSE,FALSE
"AT1G11130",0.0185761110076806,2.68567041553241,TRUE,FALSE
"AT4G19880",0.0185810149382715,6.69515958519909,FALSE,FALSE
"AT2G34480",0.018581400739866,2.25515758786,FALSE,FALSE
"AT1G49400",0.0185843520963349,2.67564779938933,FALSE,FALSE
"AT5G04490",0.0185846680483429,3.38405771971796,FALSE,FALSE
"AT4G29680",0.018589451381993,2.88897883307846,FALSE,FALSE
"AT1G08900",0.0185902914860657,3.12293274751665,FALSE,FALSE
"AT3G48110",0.018592447780326,2.81369294835581,TRUE,FALSE
"AT4G36250",0.018593870266346,2.99831688048616,TRUE,FALSE
"AT5G45840",0.0185944208423108,2.29041622967412,FALSE,FALSE
"AT2G35605",0.0185982937742373,2.47694290307208,FALSE,FALSE
"AT1G28350",0.0186018780240292,3.00654385354452,FALSE,FALSE
"AT3G15680",0.0186042415457037,2.78765798379275,TRUE,FALSE
"AT1G57720",0.0186052374617119,2.4323276129786,FALSE,FALSE
"AT4G18210",0.018607233982837,3.47381904138923,TRUE,FALSE
"AT5G47490",0.0186116727325012,3.89544472053918,FALSE,FALSE
"AT2G43510",0.0186118741909975,124.154616161029,TRUE,FALSE
"AT3G53530",0.0186147229798878,4.45198066430645,TRUE,FALSE
"AT4G31200",0.0186202688415895,3.57915624350202,FALSE,FALSE
"AT4G30440",0.0186213598569446,1.64208211447881,FALSE,FALSE
"AT4G28780",0.0186218078708335,2.93732778018818,FALSE,FALSE
"AT1G18210",0.0186218897079574,2.17782846283863,TRUE,FALSE
"AT2G32150",0.0186233257981178,3.10411687846844,TRUE,FALSE
"AT5G51070",0.018624571936041,2.45646025409755,TRUE,FALSE
"AT5G21482",0.0186264593131017,2.17195824327415,FALSE,FALSE
"AT4G17640",0.0186278907029224,2.86555282113329,FALSE,FALSE
"AT1G13960",0.018629189390299,4.86905571654462,TRUE,FALSE
"AT5G59900",0.0186301118496927,3.02397786617421,FALSE,FALSE
"AT5G02280",0.0186333001230728,2.29933870074393,FALSE,FALSE
"AT1G77090",0.0186379253788884,3.36689143723566,TRUE,FALSE
"AT3G11510",0.018638107322481,2.3542958386689,FALSE,FALSE
"AT4G13710",0.0186406010518017,2.86713835826805,FALSE,FALSE
"AT1G27100",0.0186413450657185,1.68112635738171,TRUE,FALSE
"AT2G36840",0.0186425576173632,2.47506069573307,FALSE,FALSE
"AT5G15350",0.0186452490360116,1.88270919290026,FALSE,FALSE
"AT2G17840",0.0186487194942068,2.6376712485709,TRUE,FALSE
"AT2G37190",0.0186536477096075,2.27081844231041,FALSE,FALSE
"AT1G10490",0.0186546021825348,3.02395772202474,FALSE,FALSE
"AT1G21130",0.0186587711296054,1.61427707211945,TRUE,FALSE
"AT1G05000",0.0186670639205481,2.72856943403465,TRUE,FALSE
"AT3G23830",0.0186704401718381,3.54067380807413,FALSE,FALSE
"AT4G35760",0.0186714068645633,2.53455511500097,TRUE,FALSE
"AT1G08400",0.0186736402064795,2.32800442577153,FALSE,FALSE
"AT2G20562",0.0186769010345289,2.56501299083817,TRUE,FALSE
"AT2G34860",0.0186782892067267,3.34752803471192,TRUE,FALSE
"AT5G66730",0.0186804609317693,1.96459517180653,FALSE,TRUE
"AT5G45930",0.0186817489398643,3.57897263388541,TRUE,FALSE
"AT3G22310",0.018684849248469,3.33413812078129,FALSE,FALSE
"AT3G02070",0.0186850535425199,1.57129726588788,FALSE,FALSE
"AT1G51350",0.0186884495575666,2.01453524050106,FALSE,FALSE
"AT5G25510",0.0186908414707738,1.90309243845176,FALSE,FALSE
"AT4G30990",0.0186909192296663,3.51682518362012,FALSE,FALSE
"AT1G17140",0.0186948950150979,2.43289336821787,FALSE,FALSE
"AT1G02410",0.0186992267741726,3.84175670244453,FALSE,FALSE
"AT3G18890",0.0187021155882895,3.94593521812083,TRUE,FALSE
"AT4G01050",0.0187043574863331,3.13017889157702,TRUE,FALSE
"AT1G22190",0.0187110725917244,2.39271016907951,FALSE,FALSE
"AT2G32650",0.0187172405261357,3.00055543899672,TRUE,FALSE
"AT1G20870",0.0187191115827693,2.41675818301599,FALSE,FALSE
"AT2G35075",0.0187199439611658,2.41965924064975,FALSE,FALSE
"AT2G25430",0.0187217597801006,1.85997639733593,FALSE,FALSE
"AT4G30080",0.0187246572180255,1.68828026342661,FALSE,FALSE
"AT1G29900",0.018725382466659,2.86258808239373,TRUE,FALSE
"AT4G18205",0.0187275015638834,2.40984122109836,TRUE,FALSE
"AT4G30845",0.0187288981648929,2.81348802476973,FALSE,FALSE
"AT3G09250",0.018729009606882,2.43399102429356,FALSE,FALSE
"AT2G25620",0.0187310946351947,2.20986529901132,TRUE,FALSE
"AT3G07400",0.0187314032433761,1.98314140735953,FALSE,FALSE
"AT4G37660",0.0187362518283845,3.7796683568112,FALSE,FALSE
"AT3G51920",0.0187374600495086,1.88098487220058,FALSE,FALSE
"AT2G43110",0.0187393939380478,2.19545497856775,FALSE,FALSE
"AT1G63700",0.018741184960345,1.84535468300243,FALSE,FALSE
"AT3G49930",0.018744282610632,2.77292553753533,TRUE,FALSE
"AT4G24730",0.0187519734136474,1.6264014043793,FALSE,FALSE
"AT1G30010",0.0187520340356055,2.17831271941669,FALSE,FALSE
"AT5G46290",0.0187528693876512,3.21136567327557,TRUE,FALSE
"AT2G17580",0.0187545296799679,4.0104247959069,FALSE,FALSE
"AT5G45500",0.0187581920671497,3.36137433080565,FALSE,FALSE
"AT1G17430",0.0187582625880159,2.88762761741633,TRUE,FALSE
"AT5G17780",0.0187590290581363,2.28865486062239,FALSE,FALSE
"AT5G27380",0.0187603027447576,3.07142910638646,TRUE,FALSE
"AT3G57430",0.0187623082065842,3.06638267671704,FALSE,FALSE
"AT4G11440",0.0187627343570356,2.83638004160293,FALSE,FALSE
"AT2G24500",0.0187633033697762,2.54550767278973,FALSE,FALSE
"AT1G06510",0.0187653242785442,2.69757720666872,FALSE,FALSE
"AT4G21280",0.0187663139756652,2.1521782883693,TRUE,FALSE
"AT3G08740",0.0187678894518545,2.08712336998518,TRUE,FALSE
"AT1G52360",0.0187712606709456,4.04549986697188,FALSE,FALSE
"AT2G33290",0.0187751507635311,2.36854143515272,FALSE,FALSE
"AT4G27720",0.0187768114102746,1.820234713879,TRUE,FALSE
"AT4G29240",0.0187779258564851,2.76790580548679,FALSE,FALSE
"AT2G20495",0.0187785603151096,3.25869325942265,FALSE,FALSE
"AT1G80720",0.0187818172579119,3.46739886655485,FALSE,FALSE
"AT2G01750",0.0187819877376853,2.31617161909048,FALSE,FALSE
"AT5G02050",0.0187826662901597,2.21217259440036,FALSE,FALSE
"AT3G22810",0.0187845695073563,1.9765037871641,TRUE,FALSE
"AT1G77600",0.0187851782791643,3.89903311371609,FALSE,FALSE
"AT5G14450",0.0187863611888804,1.52840296881576,TRUE,FALSE
"AT3G49800",0.0187866931810901,2.81988477842777,FALSE,FALSE
"AT5G46910",0.01879032186767,1.64787270684677,TRUE,FALSE
"AT1G48790",0.0187913572264995,4.36987512689839,FALSE,FALSE
"AT3G05590",0.0187978077921336,2.18767827479639,FALSE,FALSE
"AT1G67830",0.0188041946326133,2.16185878378958,TRUE,FALSE
"AT1G18440",0.0188047722893822,3.15130827916363,FALSE,FALSE
"AT5G45550",0.0188082113555451,3.3134908075719,FALSE,FALSE
"AT4G17390",0.0188148063829851,2.32627839650575,FALSE,FALSE
"AT1G66150",0.0188164963539634,1.80012434535568,TRUE,FALSE
"AT3G62980",0.0188226367369229,2.47448116741719,TRUE,FALSE
"AT1G33610",0.0188294215101371,3.07978737080698,TRUE,FALSE
"AT1G31835",0.0188302388013742,3.39146474172391,TRUE,FALSE
"AT4G09640",0.0188313579176242,1.90400443952403,FALSE,FALSE
"AT1G13630",0.0188370245211514,3.3512186664741,FALSE,FALSE
"AT3G53750",0.0188386251667197,3.21394984862082,TRUE,FALSE
"AT1G24170",0.0188395234238827,1.60824191711008,FALSE,FALSE
"AT2G39681",0.0188442142075241,3.02633732877626,FALSE,FALSE
"AT5G20990",0.0188466270249256,3.09646311466224,FALSE,FALSE
"AT2G30200",0.0188588139315046,2.68058768751686,TRUE,FALSE
"AT2G42380",0.0188600745609505,2.30952372901986,TRUE,FALSE
"AT4G02220",0.0188643175000482,2.78701400378432,FALSE,FALSE
"AT5G60270",0.0188658636287822,2.78224969915993,FALSE,FALSE
"AT4G01460",0.018867146752036,1.91418430240157,TRUE,FALSE
"AT1G76340",0.0188678504021334,1.58700605139256,FALSE,FALSE
"AT5G43140",0.0188684860513872,3.79484724999787,FALSE,FALSE
"AT5G50760",0.0188705789449947,10.5999880702531,TRUE,FALSE
"AT1G79090",0.0188715202200884,2.06946742324536,FALSE,FALSE
"AT5G42050",0.0188727609375992,1.9241197284181,TRUE,FALSE
"AT2G42130",0.0188793892768514,3.22119154906533,FALSE,FALSE
"AT1G56300",0.018882097946606,3.50297585092525,TRUE,FALSE
"AT4G28660",0.0188827054220069,2.3248941040512,TRUE,FALSE
"AT4G14350",0.0188840907844332,1.70679552304496,TRUE,FALSE
"AT5G65900",0.0188886612136749,2.59752293487827,FALSE,FALSE
"AT1G16020",0.0188889922035714,2.34339324463117,FALSE,FALSE
"AT4G26300",0.0188908268715436,2.69080425027123,FALSE,FALSE
"AT3G11800",0.0188933483114038,3.35126338769126,FALSE,FALSE
"AT2G27830",0.0188938387023262,2.28150328008876,TRUE,FALSE
"AT3G29360",0.018894248981041,2.03180686916407,FALSE,FALSE
"AT3G57290",0.0188957334294649,2.51845645702994,FALSE,FALSE
"AT1G05020",0.0189002552936434,2.42166926206738,FALSE,FALSE
"AT3G19450",0.0189003808262821,2.410295901231,TRUE,FALSE
"AT2G20490",0.0189011460239012,3.66113384492465,FALSE,FALSE
"AT3G48930",0.018902223939298,2.31943929439108,FALSE,FALSE
"AT3G25700",0.0189070414253764,2.26585176451365,TRUE,FALSE
"AT1G60890",0.0189089842189847,4.78409210500287,TRUE,FALSE
"AT5G19690",0.0189108203649053,3.41437222880831,FALSE,FALSE
"AT1G66820",0.018912045739323,2.06678299891463,TRUE,FALSE
"AT1G33060",0.0189163794380559,2.33687993804881,FALSE,FALSE
"AT2G01740",0.0189204061042459,2.41478669044675,FALSE,FALSE
"AT1G69430",0.0189213277337074,2.93871768048875,FALSE,FALSE
"AT5G65925",0.0189271028269212,2.36454819945103,TRUE,FALSE
"AT3G28860",0.0189273869721991,2.02202237164881,TRUE,FALSE
"AT2G43710",0.0189278375874876,2.63678672337676,FALSE,FALSE
"AT4G27350",0.0189328348300416,1.72038955889907,FALSE,FALSE
"AT1G68410",0.0189363115730254,1.63338121575715,TRUE,FALSE
"AT2G32170",0.0189402032690873,3.09121245943701,FALSE,FALSE
"AT1G55750",0.0189414060131801,3.34622108615947,FALSE,FALSE
"AT5G66780",0.0189426656845781,17.6185451725558,TRUE,FALSE
"AT2G39360",0.0189433828754081,1.49465823753084,FALSE,FALSE
"AT4G36900",0.0189436838833291,3.81909192002476,FALSE,FALSE
"AT1G32240",0.0189444269519929,1.74769881129878,FALSE,FALSE
"AT3G59980",0.0189485510295024,2.29728110840985,TRUE,FALSE
"AT1G31540",0.0189495908778147,1.52752045031603,TRUE,FALSE
"AT1G44835",0.0189502887253056,3.51186286266541,FALSE,FALSE
"AT4G22670",0.0189525329430874,5.2407683440799,FALSE,FALSE
"AT1G18270",0.0189536958455055,2.84142501515949,FALSE,FALSE
"AT1G55900",0.0189554344787223,2.6988412567533,FALSE,FALSE
"AT2G16770",0.0189564342787021,2.24850134156975,FALSE,FALSE
"AT1G08890",0.0189565499724845,3.02555742736866,FALSE,FALSE
"AT1G15260",0.0189619972598699,1.74183028178027,TRUE,FALSE
"AT2G21580",0.0189625434600069,2.2735328073026,FALSE,FALSE
"AT1G68730",0.0189641750899675,2.79309568923656,FALSE,FALSE
"AT4G26090",0.0189666812515078,2.50991365278076,FALSE,FALSE
